-0.1752,-102,-0.1384,0.4078,-0.625,-0.4717,0.403544,1
-0.2147,80,-0.4324,0.4598,1.0,-0.1446,0.360277,1
0.2436,-36,0.4785,4.2748,1.0,0.1517,0.657823,0
-0.4456,38,-1.3324,-2.7188,-0.1915,-0.5097,0.615495,0
0.182,250,0.6186,-0.4224,0.8788,0.251,0.852497,1
0.1952,338,0.6428,1.415,0.9394,0.2751,0.86663,0
0.1871,324,0.6262,0.1551,0.8788,0.2505,0.864276,1
0.0345,109,1.0385,3.2483,0.0,0.2491,0.593946,1
-0.3778,-281,-1.1053,-0.2728,-0.5,-0.6929,0.199181,0
-0.3875,-371,-1.1267,-2.5485,-0.5385,-0.7137,0.183277,1
0.3763,359,1.076,1.5455,0.5094,0.6826,0.812872,1
0.4757,267,1.4957,1.4453,0.6,0.8875,0.800476,1
-0.4649,-247,-1.4465,-0.3379,-0.5686,-0.886,0.203876,0
0.1409,-14,0.3261,2.603,0.5,0.0973,0.4966,1
0.1317,-74,0.2887,0.6783,0.0,0.0685,0.483988,1
-0.6249,-168,-2.3163,-1.0025,-0.1071,-1.7839,0.124005,0
0.575,136,2.4208,0.0008,0.0714,1.8377,0.865518,1
-0.06,34,0.9343,0.9999,0.1333,0.12,0.595845,1
0.1187,18,-0.8413,1.3773,-0.1,0.0592,0.434171,0
-0.0847,202,0.0681,4.1166,0.6667,-0.2568,0.555684,0
-0.0938,176,0.0449,2.7368,0.5,-0.2808,0.544395,1
0.1061,-146,-0.0073,-0.9772,-0.3333,0.2833,0.4672,0
0.317,158,2.8333,-0.4507,0.25,0.8993,0.728872,1
-0.4046,-238,-3.205,-1.5439,-0.3125,-1.0875,0.202176,1
-0.3125,-216,-3.4062,-0.0986,-0.25,-0.9016,0.223148,0
-0.8605,-298,-2.0383,-6.0395,-1.0,-1.5611,0.144873,0
0.8485,282,1.967,4.6098,1.0,1.5248,0.852356,1
0.2724,521,0.6497,11.3534,1.0,0.4421,0.757376,1
-0.2631,-517,-0.652,-9.7785,-1.0,-0.4162,0.248584,0
0.7146,257,1.3506,1.4166,0.6923,1.0324,0.905584,1
-0.613,-237,-0.361,-0.3306,-0.6154,-1.0821,0.10329,0
0.2559,126,0.8474,-0.5205,0.5385,0.3873,0.755288,1
0.2639,202,0.8689,0.9985,0.5897,0.4035,0.771566,0
0.2532,176,0.8386,-0.0412,0.5385,0.3967,0.766396,1
0.2564,-102,0.5641,-0.0625,0.125,1.2759,0.347965,1
0.1556,61,0.1426,1.0888,0.6667,0.4729,0.418274,1
0.1779,129,0.1675,4.2833,0.8333,0.5173,0.430799,0
-0.1697,-93,-0.1438,-3.1777,-0.6667,-0.4967,0.586057,0
-0.0272,-82,0.2782,0.1465,-0.6667,-0.163,0.363781,1
-0.0368,-152,0.2633,-2.2032,-1.0,-0.1739,0.348635,1
-0.1735,-52,-0.3113,-2.4132,-1.0,-0.4193,0.430882,0
-0.1561,-2,-0.264,-0.5206,0.0,-0.4045,0.443174,0
-0.1411,56,-0.2687,2.2647,1.0,-0.3743,0.45588,0
0.3835,-4,0.607,4.0468,0.8,0.6185,0.572378,1
-0.3757,64,-0.5939,-2.6244,-0.6,-0.6072,0.438554,0
-0.292,-16,-0.5775,1.3646,-0.4286,-0.3325,0.433089,1
-0.2991,-78,-0.586,-0.5742,-0.7143,-0.346,0.419216,1
0.0786,-199,0.2918,-1.6233,-0.7778,0.1506,0.344532,0
-0.0881,171,-0.3169,0.547,0.5556,-0.1589,0.647048,1
0.0601,-234,-0.0039,-2.1859,-0.1273,-0.0523,0.42007,1
0.0705,-212,0.0308,-0.4178,-0.0909,-0.014,0.431784,0
0.0887,-186,0.0578,2.1183,-0.0545,0.0186,0.443884,0
0.2649,-353,0.9397,-8.9233,-1.0,0.5062,0.515873,0
0.2713,-341,0.9503,-6.9182,-0.5,0.527,0.529107,0
-0.4355,36,-0.7097,-1.4766,-0.25,-0.7632,0.396635,0
-0.4334,100,-0.7064,0.5159,0.0,-0.75,0.406721,0
0.423,-172,0.6686,-3.5011,-0.25,0.752,0.582898,1
-0.0714,-16,-2.7764,0.0089,-0.2143,-0.0428,0.537937,0
0.1983,76,3.2359,2.4911,0.25,0.3289,0.529776,0
-0.1061,-30,-2.9015,-0.9823,-0.2143,-0.0877,0.545345,0
0.1769,45,0.9308,2.6228,0.12,1.2125,0.460798,0
0.0711,5,-0.4578,-1.2455,-0.08,-0.7757,0.640325,0
0.25,65,0.0833,0.509,-0.04,-0.2238,0.762794,0
0.1847,-62,0.4772,0.9899,-0.5,0.4527,0.297998,1
0.1653,-130,0.4306,-1.409,-1.0,0.4098,0.27915,1
-0.1885,92,-0.545,-0.9799,0.5,-0.4155,0.713014,1
0.2088,-48,0.5617,4.7578,0.0,0.471,0.295136,0
0.1891,-114,0.5283,2.9599,-0.5,0.4258,0.276026,1
-1.0083,-336,-3.3111,0.7896,-0.8462,-2.0408,0.0492938,0
-0.2333,-13,-0.2667,-1.0938,-0.0476,-0.1883,0.524785,1
0.1729,123,0.3754,2.5131,1.0,0.2947,0.572349,1
-0.32,-122,-0.8556,-1.1095,-0.122,-0.407,0.349338,0
0.2727,106,-0.301,1.4664,0.2222,0.4814,0.769934,0
0.4065,29,0.3619,2.8315,0.913,0.5408,0.611493,0
0.039,-3,-0.6623,1.0,0.0,0.3838,0.48232,0
0.5667,61,1.9667,1.0,0.0435,0.6403,0.700467,0
0.0636,-33,0.3455,-0.2272,-0.0909,0.1479,0.51761,1
0.0457,-97,0.3103,-3.5268,-0.1273,0.1109,0.503693,1
0.0996,190,0.6327,0.4937,0.2188,0.3124,0.653229,0
0.1089,272,0.6379,3.4016,0.25,0.3417,0.670515,0
0.2694,5,0.4109,-3.1082,0.5789,0.3504,0.595337,0
0.2804,63,0.4323,-1.8318,0.6316,0.3752,0.610088,0
0.087,10,-0.6653,1.5264,-0.1,-0.0434,0.427143,0
0.0022,46,0.8939,-0.0174,0.1333,0.1098,0.62156,0
0.1185,4,-0.6829,2.0528,-0.1,0.1306,0.412541,0
-0.3276,93,-1.5661,1.2694,0.25,-1.0141,0.375726,1
0.4404,-51,2.0168,-0.2577,-0.2308,1.3686,0.7012,0
-0.4444,-200,-1.2895,-1.7581,-1.0,-0.7454,0.315061,0
-0.2799,-174,-0.8131,0.0544,-0.9048,-0.5689,0.369552,0
-0.5386,-112,-1.0173,-0.3774,-0.9,-0.5239,0.30469,1
-0.5584,-186,-1.0754,-3.9893,-1.0,-0.5765,0.27713,1
0.0577,98,0.2147,1.8627,0.1351,0.3165,0.621227,1
0.0226,56,0.0094,-0.6367,0.0811,0.3102,0.606766,1
0.3551,-16,0.8618,-0.071,0.2973,0.5329,0.513052,0
0.3921,40,0.9254,2.032,0.3514,0.5895,0.531304,0
0.2385,-73,0.6026,-1.2636,-0.3333,0.5781,0.585773,0
0.2141,-143,0.5712,-5.3096,-1.0,0.5446,0.572493,1
0.245,-109,0.74,-3.5272,-1.0,0.5406,0.590649,0
0.2194,33,1.1926,-0.6018,-0.8333,0.758,0.592127,0
-0.2089,19,-0.9708,4.1821,1.0,-0.6789,0.429337,0
-0.272,-37,-1.0354,2.2036,1.0,-0.8088,0.39915,1
-0.2362,109,-0.4945,2.6174,0.0,-0.1633,0.315047,1
-0.2454,69,-0.5486,0.6791,-0.25,-0.1924,0.295478,1
-0.2231,137,-0.4906,4.2349,0.0,-0.1666,0.30429,0
0.244,-101,0.5359,-2.3584,0.25,0.2065,0.715579,0
0.1,-1,2.9,2.9641,0.0833,0.1618,0.414833,1
-0.2331,-59,2.5865,1.9282,0.0417,-0.6151,0.250824,1
-0.3742,-50,-0.204,-1.7792,-1.0,-0.2827,0.484942,1
-0.3523,0,-0.1493,0.5829,-0.8889,-0.2705,0.499508,0
-0.3727,-58,-0.1748,-2.5582,-1.0,-0.3055,0.484427,1
-0.397,-327,-1.3291,-3.7991,-0.2692,-0.6854,0.0930237,0
0.3664,313,1.1996,2.5397,0.2308,0.5942,0.904128,1
-0.4393,-189,-0.7107,-3.7441,-1.0,-0.8175,0.398348,0
-0.4153,-161,-0.6948,-2.3963,-1.0,-0.7558,0.413354,0
0.2885,144,0.4407,0.6917,0.9,0.1258,0.690166,1
0.2618,110,0.5078,-2.7772,0.8,0.0619,0.676661,1
-0.255,-306,-0.3672,-15.0406,-1.0,-0.2205,0.335825,1
-0.2431,-290,-0.366,-11.2247,-1.0,-0.1961,0.34489,0
-0.2311,-272,-0.3488,-4.5929,-1.0,-0.1775,0.354273,0
-0.0428,171,-0.9928,1.0408,-0.2308,0.0052,0.739711,1
-0.1935,141,-1.2259,-0.3029,-0.2692,-0.3456,0.694877,1
0.3414,514,0.927,14.0279,1.0,0.5009,0.789114,1
-0.3353,-508,-0.9193,-12.1992,-1.0,-0.4897,0.215415,0
-0.3271,33,-0.8209,-1.8222,0.8182,-0.7662,0.384142,1
-0.4088,-19,-1.0003,-6.7362,0.6364,-0.9645,0.349561,1
-0.4726,-288,-1.1187,-2.5342,-0.9048,-0.7308,0.200594,0
0.4627,270,1.0924,1.4872,0.8605,0.7089,0.794936,1
0.0233,-162,-0.012,-1.4172,-0.6,0.0974,0.452931,0
-0.0292,130,0.0045,0.2543,0.4,-0.1156,0.535717,1
-0.0463,-37,0.0887,-1.9439,0.2632,-0.1223,0.425888,1
0.1281,10,-0.3627,1.4103,0.8095,-0.0025,0.506196,0
0.1126,-46,-0.4088,-0.3138,0.7143,-0.0433,0.492571,1
0.1308,4,-0.3832,1.8206,0.8095,-0.007,0.506202,0
-0.1787,-110,-0.6273,-0.8763,-0.3333,-0.2545,0.466814,0
0.1735,70,0.6226,-0.7752,0.1111,0.2415,0.521418,1
0.7945,366,4.0569,1.9983,0.25,1.2766,0.949283,1
0.4619,286,1.2363,3.9479,0.8824,0.7752,0.765653,0
-0.4511,-268,-1.198,-2.8756,-0.8235,-0.7739,0.239573,0
0.4429,248,1.1707,1.731,0.7647,0.7512,0.755049,1
0.2669,433,0.1941,12.0874,1.0,0.2654,0.691214,1
0.2568,425,0.169,10.3184,1.0,0.2443,0.683827,1
-0.1619,265,-0.226,2.3745,0.1765,-0.5493,0.702932,1
0.1953,-245,0.3206,-1.1865,-0.1594,0.654,0.312406,0
0.1264,-43,0.1118,2.9058,1.0,-0.0104,0.482283,0
-0.1173,107,-0.0835,-1.0565,-0.3333,0.0182,0.530644,0
0.1051,-181,0.0517,-1.6423,-0.3333,-0.0425,0.456135,1
0.4949,98,0.7455,2.2375,0.2,0.7824,0.693438,0
-0.4897,-56,-0.7319,0.0313,0.2,-0.7736,0.314098,0
0.4817,8,0.7113,-3.5689,-0.6,0.752,0.678131,1
0.0349,259,0.6184,0.4616,0.087,0.4059,0.61469,0
-0.0559,-347,-0.6742,-3.9236,-0.1304,-0.4569,0.364034,1
0.0105,-117,0.3449,-7.1062,-1.0,0.1162,0.48486,0
0.0211,-79,0.3781,-4.9462,-1.0,0.1415,0.49694,0
-0.0377,327,-0.3124,9.7509,1.0,-0.1333,0.56962,1
0.0443,-313,0.3277,-7.6454,-1.0,0.1528,0.441311,0
-0.5622,-157,-1.724,-0.952,-0.7368,-0.9515,0.17141,0
0.0736,-375,0.2575,-8.5516,-1.0,0.2264,0.457698,0
-0.08,365,-0.2753,7.2468,0.6667,-0.2453,0.530616,1
-0.5596,-171,-0.8623,-2.9163,-0.8571,-0.6437,0.30655,1
-0.1938,74,-0.2794,-0.8789,-0.6667,-0.3539,0.497951,1
0.4254,351,0.786,3.6169,1.0,0.6774,0.810995,1
-0.2368,96,-0.2601,2.1931,-0.3333,-0.2904,0.399317,0
-0.2492,54,-0.2887,1.1444,-0.4444,-0.3214,0.38324,1
-0.2686,4,-0.3281,0.0468,-0.5556,-0.3464,0.366843,1
-0.8459,-348,-2.1493,-2.8438,-0.8824,-1.2071,0.124402,0
0.1336,218,0.125,4.5765,1.0,0.0783,0.642986,0
-0.4935,-101,-0.9675,-0.7982,-1.0,-1.002,0.286379,0
0.4816,59,0.918,-3.2421,1.0,1.0065,0.706611,1
-0.2787,-153,-0.5719,-1.6472,0.0,-0.2792,0.436545,0
-0.2696,-119,-0.5612,-0.257,0.3333,-0.2587,0.448586,0
-0.0892,274,-0.2156,4.6375,0.3333,-0.326,0.626811,1
-0.1141,256,-0.2245,3.1945,0.1667,-0.3675,0.613298,1
0.01,-157,0.9918,-1.8488,-1.0,0.2273,0.376095,0
0.1771,-125,1.2011,1.5262,-1.0,0.5903,0.420448,0
0.1949,18,0.4875,-0.9345,0.4,0.2932,0.560303,1
0.205,80,0.5079,0.8207,0.6,0.3147,0.574195,0
0.1961,34,0.4872,-0.8691,0.4,0.2912,0.563495,1
-0.6072,-101,0.7536,-2.8327,-0.2973,-1.2705,0.349401,1
0.2555,-252,-1.5206,-4.0751,-0.7778,-0.1481,0.227978,0
-0.2939,232,1.3964,3.0751,0.6667,0.0579,0.761994,1
-0.1956,-296,-0.5456,-6.4916,-1.0,-0.4093,0.368948,1
-0.1864,-280,-0.5211,-5.1883,-1.0,-0.3859,0.377938,0
-0.1771,-262,-0.5063,-3.5816,-1.0,-0.3681,0.38718,0
-0.4005,-185,-1.1781,-0.562,-0.8182,-0.6976,0.246966,1
-0.3919,-157,-1.136,1.0952,-0.7727,-0.6981,0.252614,0
0.3996,237,1.1571,0.124,0.8182,0.7199,0.763473,0
0.0478,-80,0.7488,-1.5919,0.1163,0.0466,0.490547,1
0.0089,-150,0.658,-6.5327,0.0698,-0.037,0.468484,1
0.3406,-75,1.5195,-2.2241,0.1628,0.8245,0.397683,0
-0.5794,29,-2.1402,-0.1509,-0.2093,-1.1595,0.502404,1
1.1549,112,3.6442,1.4232,0.2222,0.9383,0.787989,1
1.1,72,3.4375,0.3451,0.1852,0.8924,0.76082,1
0.1443,105,0.6457,-0.2363,0.5,0.4428,0.658089,1
-0.1555,-179,-0.6856,-2.6021,-1.0,-0.4497,0.325226,1
-0.1443,-149,-0.6642,-0.5274,-0.5,-0.4367,0.333752,0
-0.2058,-185,-0.5781,-2.5966,-0.3684,-0.0477,0.367804,0
0.1947,157,0.5684,1.1126,0.2632,0.03,0.622393,1
-0.5068,-182,-0.9734,-4.2732,-1.0,-1.0526,0.260396,1
-0.5014,-152,-0.9592,-2.1927,-0.75,-1.0448,0.266617,0
0.5098,232,0.9697,7.5463,1.0,1.0677,0.749948,0
0.4608,-40,0.999,-5.0111,1.0,1.2274,0.626053,0
0.0256,257,-0.0363,6.5714,0.0769,0.0928,0.580875,1
0.2558,58,-1.1111,1.4378,0.0455,0.8199,0.625303,1
0.1751,573,0.5854,6.698,0.871,0.1399,0.799688,1
-0.115,-51,-0.1913,-4.0409,-0.0732,0.2442,0.528349,0
0.2806,251,0.4748,2.5331,0.6571,0.6093,0.54647,1
0.5295,52,1.1222,-2.056,0.7143,0.8244,0.718438,1
-0.4852,-212,-1.3534,0.5077,-0.7333,-0.9627,0.245038,0
-1.0576,-159,-2.1109,-2.6351,-0.1364,-2.1346,0.167106,1
-1.0,-127,-2.3788,-1.5726,-0.0909,-1.9962,0.19863,0
-0.32,312,-1.0917,3.8161,0.1429,-0.6415,0.417024,1
-0.0762,36,0.0029,0.3107,0.1667,-0.28,0.619456,0
-0.5347,-78,-0.7956,0.7865,-0.4667,-0.6221,0.326338,0
0.516,32,0.7228,-3.7224,0.3333,0.5743,0.664921,1
-0.1407,-3,-0.1678,0.7864,-0.6,-0.4722,0.506128,1
-0.1257,55,-0.1422,4.7568,-0.2,-0.4557,0.519971,0
-0.1393,7,-0.149,2.5729,-0.6,-0.478,0.506772,1
0.4436,147,1.3763,2.1432,-0.1746,0.6073,0.84547,1
-0.3744,-113,-1.3277,-0.9987,0.2063,-0.5078,0.16978,0
0.1572,233,0.6364,7.4084,1.0,0.4407,0.681721,1
0.1457,211,0.6101,6.1094,0.5,0.4144,0.673364,1
0.2261,-9,-0.0827,0.3094,0.1613,0.1336,0.492512,1
0.2141,-69,-0.0967,-1.5871,0.0968,0.106,0.478606,1
-0.0543,167,0.51,1.7593,-0.0508,-0.0945,0.659947,1
-0.0638,135,0.486,0.4424,-0.0847,-0.1063,0.651213,1
0.0677,-152,0.3687,-3.529,-0.4444,0.2123,0.42703,0
-0.0776,118,-0.3894,2.1174,0.3333,-0.2337,0.562124,1
-0.3129,-37,-0.947,-0.438,-0.1765,-0.6875,0.359264,1
0.3002,-15,0.9291,-1.2807,0.1471,0.6615,0.631025,1
-0.3173,-41,-0.9722,0.124,-0.1765,-0.6814,0.352377,1
-0.1384,-83,-0.3784,0.4286,0.4667,-0.2215,0.482079,1
0.1492,153,0.4134,2.2181,-0.3333,0.2287,0.531272,0
0.0838,30,-0.5743,-3.6123,0.5556,0.6276,0.681508,1
0.2298,92,-0.3929,-2.537,0.6296,0.8204,0.747971,0
0.3105,164,-0.1834,-1.3865,0.7037,1.0999,0.819192,0
-0.5345,-45,-1.183,1.1121,-0.7222,-0.839,0.274113,0
0.5457,111,1.2,0.9283,0.7778,0.8586,0.74173,0
-0.5405,-71,-1.1877,1.2242,-0.7222,-0.8512,0.264155,0
-0.2857,21,-0.6024,9.3866,-0.7778,-0.4039,0.386607,1
-0.3042,-33,-0.6382,7.5095,-0.8519,-0.444,0.369938,1
0.4902,252,1.3593,0.5472,0.7391,0.9478,0.76563,1
-0.479,-230,-1.3382,1.3279,-0.6957,-0.9373,0.239872,0
0.1809,-194,-0.3362,-4.8108,0.1064,-0.4817,0.362894,0
-0.2512,166,0.1837,2.8081,-0.1489,0.3383,0.611473,1
0.125,4,2.7854,-1.3811,0.1698,0.1535,0.513829,0
-0.3049,-62,-2.8929,-0.6189,-0.2075,-0.4828,0.390576,1
0.5129,295,1.0026,13.2537,1.0,1.0526,0.75919,0
-0.5041,-279,-0.9663,-12.0928,-1.0,-1.024,0.246456,0
0.4985,261,0.9592,10.771,1.0,1.0101,0.747722,1
0.1558,-68,0.6979,-4.1421,0.0,0.1327,0.717713,1
-0.165,22,-0.7609,3.0614,-0.1667,-0.1668,0.261973,1
0.1868,32,0.8016,-1.8998,0.3333,0.1947,0.758475,0
0.7892,117,2.9681,3.1189,0.2941,1.4146,0.561817,0
-0.5914,-79,-2.6571,-1.7378,-0.2549,-0.9072,0.538244,0
0.3333,33,2.2755,-0.0245,0.2157,0.5421,0.321986,1
-0.0661,48,0.7745,-0.4526,0.0698,-0.2286,0.575404,0
-0.01,-146,1.13,-4.0241,0.1864,0.0445,0.254618,1
-0.1111,112,-1.3232,2.2741,-0.2203,-0.2817,0.692282,1
-0.2577,72,-2.3036,-0.2259,-0.2542,-0.6741,0.614177,1
0.6601,171,2.1236,1.5125,0.76,1.1043,0.655483,0
-0.4813,-141,-2.404,0.9875,-0.68,-0.8297,0.410883,0
0.0244,208,0.1129,4.2607,1.0,0.082,0.604941,0
-0.0178,-182,-0.0961,-2.8813,-1.0,-0.0662,0.404872,0
0.0075,152,0.0661,1.1224,0.7143,0.0405,0.58504,1
0.7486,219,3.1469,2.025,0.76,1.561,0.713485,0
-0.0768,281,-0.3932,4.0121,0.2,-0.209,0.527661,1
-0.0799,263,-0.4028,2.1677,0.0,-0.2332,0.515633,1
-0.6902,-85,-0.4493,-0.6313,-0.451,-0.9302,0.357461,1
0.6656,41,0.3987,-0.8831,0.4118,0.877,0.619557,1
-0.7366,-105,-0.5426,-0.2627,-0.451,-1.035,0.341026,1
0.1805,-300,0.3665,1.5892,-0.0769,0.5655,0.34869,0
-0.2075,284,-0.435,-7.0349,-0.0769,-0.5964,0.639954,1
0.2673,312,0.2849,4.206,0.0909,0.659,0.838904,1
0.2247,296,0.0724,3.1483,0.0606,0.5303,0.833004,1
-0.3216,67,-0.3898,4.3419,-0.7273,-0.2825,0.491329,1
0.3312,-19,0.4097,-2.1795,0.8182,0.3063,0.521948,0
0.0222,-197,0.3607,-3.2307,-1.0,0.1056,0.419412,0
0.0324,-169,0.3951,0.805,-1.0,0.1128,0.429868,0
0.1294,11,0.0498,5.6987,-0.6667,0.3167,0.507053,1
-0.0671,45,0.1238,-3.5693,0.8333,-0.3596,0.525929,0
0.239,-72,1.0126,-3.2109,-1.0,0.5063,0.505029,0
-0.2499,26,-1.0395,1.1554,1.0,-0.5202,0.482352,1
0.1935,-83,0.4014,-2.4183,0.1667,0.0944,0.493029,0
0.1447,-153,0.2829,-7.2318,0.125,-0.0336,0.465616,1
0.2026,-119,0.429,-5.8367,0.1667,0.0988,0.491427,0
-0.0886,299,1.7974,3.282,1.0,0.2455,0.768849,1
-0.1366,283,1.6941,2.2817,0.8571,0.1391,0.757742,1
-0.0727,148,-0.4482,2.8888,1.0,-0.144,0.567152,0
-0.0787,114,-0.4566,1.5859,0.6667,-0.1567,0.556216,1
-0.0882,74,-0.4791,-0.02,0.3333,-0.1651,0.544981,1
-0.0619,-19,0.2571,-1.7497,-0.0476,0.0365,0.588305,1
-0.7085,-5,-1.1416,-1.6338,-0.6923,-1.0336,0.313014,0
0.6855,-53,1.2806,-0.7573,0.6154,0.9758,0.675949,1
0.6476,197,0.2529,0.3247,0.76,0.5228,0.739978,1
0.1759,216,0.7627,3.4676,0.5,0.2672,0.620575,0
-0.1495,-20,-0.8428,-0.082,-1.0,-0.5051,0.352783,0
0.2836,-198,0.6247,-0.994,-0.2,0.4838,0.496459,0
0.0559,-175,0.3603,1.1113,-0.6,0.1899,0.383113,0
-0.1711,-27,-0.7776,-1.8811,-0.3115,-0.384,0.378087,0
-0.1644,27,-0.7689,-0.7037,-0.2903,-0.3643,0.387606,0
0.0202,277,0.4389,1.2867,0.3333,0.1674,0.619254,1
0.4161,195,2.5863,8.1204,0.2353,1.1496,0.619531,1
0.044,59,0.4867,2.0141,0.3333,0.1838,0.528435,0
-0.1241,45,-0.1028,2.2151,0.1111,-0.1824,0.447059,0
-0.1304,-7,-0.1186,1.0034,-0.1111,-0.195,0.4334,1
-0.1367,-67,-0.1259,-0.4199,-0.3333,-0.2078,0.419467,1
0.0603,-148,-0.0448,-3.8862,-0.1818,0.0838,0.375577,1
-0.2827,123,-1.1186,4.2042,-0.4286,-0.5914,0.369434,0
0.2946,-85,1.1375,0.0175,0.7143,0.6158,0.645661,0
0.3027,-41,1.1531,7.4609,1.0,0.634,0.660955,0
0.116,-74,0.0537,-0.6779,0.0847,0.1107,0.500467,0
0.1241,-28,0.0691,0.9492,0.1186,0.1166,0.513499,0
0.2671,32,0.737,-1.0851,0.4286,0.4728,0.643633,0
-0.2767,-96,-0.7565,-1.2074,-0.7143,-0.4838,0.340868,1
-0.1307,237,-0.4201,1.4094,-0.7778,-0.363,0.449895,1
0.1376,-215,0.4332,2.6071,1.0,0.3895,0.564086,0
-0.6607,-134,-2.7723,-6.799,-1.0,-1.2781,0.333046,0
0.5752,98,2.7368,5.2834,1.0,1.1796,0.633473,1
0.5138,80,1.4308,-0.8317,0.4359,1.222,0.618496,1
-0.5752,-150,-1.5481,-2.4615,-0.4872,-1.3088,0.348549,1
-0.5452,-116,-1.5045,0.6636,-0.4359,-1.2863,0.368232,0
0.0252,-244,-0.1092,0.4747,-0.4286,0.0104,0.355466,0
0.032,-222,-0.0987,4.2298,-0.1429,0.0245,0.364144,0
-0.4743,-202,-1.0226,-1.5484,-0.9048,-1.2893,0.30459,0
-0.6228,-93,-1.3839,-2.602,-1.0,-1.1219,0.365628,1
-0.0777,-39,-0.1066,-3.4984,-0.0476,0.2352,0.536487,0
-0.0345,113,0.3828,1.2088,0.5,0.2828,0.495065,1
0.0496,-148,0.1387,-2.7501,0.4286,0.1095,0.426144,0
-0.4638,-182,-0.7609,-6.3704,-0.2222,-2.5321,0.240396,0
-0.3678,9,-0.9666,1.5538,-0.7143,-0.9454,0.423816,1
-0.3349,-32,-0.4252,1.2213,0.25,-0.519,0.348801,1
-0.3424,-220,-0.8509,-4.7138,-1.0,-0.8886,0.33287,1
-0.3247,-196,-0.7987,-3.3926,-1.0,-0.8656,0.343016,0
-0.3194,-168,-0.7777,-1.7502,-1.0,-0.8412,0.353594,0
-0.0603,-71,0.7787,-1.3239,0.0769,0.1718,0.440178,1
-0.052,39,-0.1103,-0.1067,-0.8182,-0.0835,0.355844,1
0.0409,-103,0.0801,-3.3191,0.6364,0.0604,0.635449,1
0.0484,-61,0.103,-0.7865,0.8182,0.0908,0.650542,0
-0.1348,-61,0.5088,0.6453,-0.36,0.1253,0.454429,0
0.082,158,0.3394,5.3097,1.0,0.3061,0.533559,0
0.0717,126,0.3116,4.0293,1.0,0.2801,0.521881,1
0.0646,88,0.2987,2.4685,0.3333,0.2598,0.509905,1
-0.0625,-104,0.7842,-1.6478,0.0769,0.192,0.434479,1
0.0453,62,-0.8604,0.0617,-0.1282,-0.2462,0.553453,1
-0.0564,-130,0.8426,-2.2956,0.0769,0.2124,0.431318,1
0.4665,18,1.1304,0.1536,0.75,1.1511,0.627743,1
-0.4478,38,-1.0995,2.7278,-0.5,-1.1402,0.384026,0
-0.2138,-136,0.3327,-2.7271,-0.4167,-0.053,0.389977,0
0.1944,100,-0.3907,1.383,0.3333,0.0154,0.599321,1
0.1112,86,-0.7053,1.3862,0.3636,-0.2265,0.540588,1
0.0946,42,-0.74,-0.9904,0.2727,-0.267,0.527736,1
0.1438,3,0.8363,-5.1133,0.6364,0.5247,0.664084,1
-0.1554,-61,-0.8512,1.5232,-0.8182,-0.5489,0.320473,1
0.1449,13,0.8318,-9.2265,0.6364,0.5417,0.671831,1
-0.1525,-73,-0.8535,4.0463,-0.8182,-0.567,0.312649,1
0.1601,143,0.8709,5.3141,1.0,0.5814,0.702996,0
0.0359,91,-0.0724,6.8232,1.0,0.0188,0.509013,0
0.0253,47,-0.0977,5.4984,1.0,0.012,0.495494,1
-0.0146,3,0.1185,-3.8489,-0.3333,0.0146,0.518413,0
0.0877,-157,-0.5639,-6.7252,-0.2632,-0.3452,0.325541,0
0.1425,-123,-0.2772,-4.559,-0.1579,-0.3595,0.343736,0
-0.4109,-42,-0.9404,-0.9986,-0.8,-1.002,0.411573,1
0.3916,-10,0.9082,-1.0727,0.6,0.9655,0.575015,1
-0.4225,-46,-0.9631,-0.9972,-0.8,-1.0142,0.406443,1
-0.4787,19,-1.157,2.3857,-0.5556,-1.1923,0.370941,0
0.5106,37,1.3252,-0.246,0.7778,1.1995,0.648909,0
0.5466,101,1.4697,3.0336,1.0,1.2326,0.66924,0
-0.6812,-293,-2.2422,-3.4894,-1.0,-0.9843,0.105663,1
-0.6509,-275,-2.2306,-1.4142,-0.9355,-0.8889,0.109589,0
-0.6667,-363,-2.4095,-5.9788,-1.0,-0.9942,0.0817139,1
0.0911,83,0.2427,1.7598,0.1111,0.2207,0.574952,0
0.0814,39,0.2169,0.2343,0.0,0.1968,0.564184,1
-0.0716,13,-0.1876,1.8167,0.1111,-0.191,0.446884,0
-0.3475,111,-1.3424,-3.0834,0.3333,-0.7578,0.607715,0
0.3311,-185,1.2755,1.4167,-0.4167,0.6916,0.310987,1
-0.875,-176,-3.0556,-4.6845,-0.3333,-1.8017,0.26518,0
0.7238,146,2.4962,3.541,0.2778,1.9089,0.706795,1
0.0643,97,0.281,13.4777,1.0,0.2711,0.515233,1
-0.0605,-55,-0.2753,-10.2347,0.0,-0.2506,0.496938,0
0.0916,12,0.0278,-2.9021,0.75,0.046,0.534956,0
0.1025,72,0.0528,-1.2999,0.8333,0.0713,0.548826,0
-0.1172,-118,-0.7597,-11.3375,-1.0,-0.3111,0.517045,0
-0.1074,-80,-0.7385,-7.9542,0.0,-0.2877,0.530107,0
-0.6019,-224,-1.4269,-1.6485,-0.9487,-0.918,0.210541,0
-0.5898,-200,-1.3881,-0.0733,-0.8974,-0.9165,0.215298,0
-0.1294,-21,1.5647,-1.6134,0.1111,-1.024,0.55902,1
0.0,-33,-1.7273,-0.0741,-0.1481,0.8807,0.340988,1
